Video ID	Title	Practice ID	Practice Name	Level 1	Level 2	Level 3	Level 4	Level 5
10000000000387	 'chilli cultivation training_hindi_gindung'	10000000000075	 'Brinjal Cultivation'	Farming				Chilli (Mirch)
10000000019146	 'Cultivation of Brinjal'	10000000000075	 'Brinjal Cultivation'	Farming				Brinjal
10000000000376	 'SECOND CROP OF BRINJAL WITH ORGANIC FEAT'	10000000000075	 'Brinjal Cultivation'	Farming			Organic	Brinjal
10000000019471	 'Bringal clutivation'	10000000000075	 'Brinjal Cultivation'	Farming				Brinjal
10000000000133	 'Tomato spray'	10000000000077	 'Tomato fertilizer application'	Nutrient Management				Tomato
10000000019249	 'Earthing up and fertilizer application in tomato'	10000000000077	 'Tomato fertilizer application'	Interculture	Earthing-up and Fertilizer Application			Tomato
10000000019376	 'Tomato fertilizer application'	10000000000077	 'Tomato fertilizer application'	Nutrient Management	Fertilizer Application			Tomato
10000000019327	 'Beans Lagaiba Pranali'	10000000000078	 'Beans sowing'	Seed Sowing				Bean
10000000000139	 'Poultry - an Income Generation Activity'	10000000000079	 'Poultry'	Livelihood Activity				Poultry
10000000000151	 'Silk Worm Rearing (Resham Keet Palan)'	10000000000080	 'Sericulture'	Sericulture	Rearing			Larva
10000000000140	 'Sericulture - an Income Generation Activity'	10000000000080	 'Sericulture'	Sericulture				
10000000000141	 'Samuh Ka Sapna'	10000000000081	 'SHG- Institutional'	Group Activity	Visioning			SHG
10000000000329	 'Computer Munshi System'	10000000000081	 'SHG- Institutional'	Micro Finance	Accounting System			SHG
10000000000170	 'SHG-Credit Disbursement'	10000000000083	 'SHG - Credit Disbursement'	Micro Finance	Credit Disbursement			SHG
10000000000150	 'Sri Vidhi Ki Kheti Ke Lea Narsary Banana TaTha Dhan Beej Dalna'	10000000000084	 'Paddy Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Paddy (SRI)
10000000000236	 'Paddy Nursery Bed_Karanjia_Oriya'	10000000000084	 'Paddy Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Paddy
10000000000255	 'Nursery bed preperation of Paddy and sowing_ho_lonzo_july'2009'	10000000000084	 'Paddy Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Paddy
10000000000143	 'Paddy Nursery Bed'	10000000000084	 'Paddy Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Paddy
10000000000416	 'Paddy nursery_sadari_Jibilong'	10000000000084	 'Paddy Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Paddy
10000000000171	 'Hamari Saal Bhar Ki Karya Yojna'	10000000000085	 'SHG - Business Planning '	Group Activity	Business Plan			SHG
10000000000149	 'Paddy Sapling Transplantation'	10000000000086	 'Paddy Seedling Transplantation'	Transplantation				Paddy
10000000000258	 'Line sowing (SRI)_Golmunda_ho_July2009'	10000000000086	 'Paddy Seedling Transplantation'	Transplantation				Paddy (SRI)
10000000000407	 'SRI Paddy Transplantation_mundari_Jibilong'	10000000000086	 'Paddy Seedling Transplantation'	Transplantation				Paddy (SRI)
10000000000144	 'Paddy Sapling Transplantation'	10000000000086	 'Paddy Seedling Transplantation'	Transplantation				Paddy
10000000000146	 'SRI Paddy Sapling Transplantation'	10000000000086	 'Paddy Seedling Transplantation'	Transplantation				Paddy (SRI)
10000000019111	 'Main field preparation for paddy transplantation'	10000000000086	 'Paddy Seedling Transplantation'	Land Preparation				Paddy
10000000000257	 'Salt water treatment of paddy seedling_lauria_ho_july'2009'	10000000000086	 'Paddy Seedling Transplantation'	Seedling Treatment				Paddy
10000000000172	 'Sabji Ki Kyari Me Beej Ki Buai'	10000000000087	 'Vegetable Nursery Bed Preparation & Seed Sowing'	Nursery Bed Preparation and Seed Sowing				Vegetables
10000000000147	 'Vegetable Nursery Bed Preparation and Seed Sowing'	10000000000087	 'Vegetable Nursery Bed Preparation & Seed Sowing'	Nursery Bed Preparation and Seed Sowing				Vegetables
10000000019448	 'Cultivation of Ladyfinger'	10000000000087	 'Vegetable Nursery Bed Preparation & Seed Sowing'	Farming				Lady's Finger
10000000000200	 'Mulberry Silk Worm Chwaki Rearing Stage'	10000000000088	 'Mulberry Silkworm Chawki Rearing Stage'	Sericulture	Rearing			Molt
10000000000152	 'Sri Vidhi Se Dhan Ki Khet Me Weeder Chalana '	10000000000090	 'Weeding in SRI'	Interculture	Weed Management		Mechanical	Paddy (SRI)
10000000000361	 'Weeding in Paddy by weeder_Lonzo_ho_Sept'09'	10000000000090	 'Weeding in SRI'	Interculture	Weed Management		Mechanical	Paddy
10000000000419	 'WEEDER MANAGEMENT'	10000000000090	 'Weeding in SRI'	Interculture	Weed Management			
10000000000173	 'Sri Vidhi se Gehun ke Kheti'	10000000000091	 'SWI'	Improved Farming Technique				Wheat
10000000019361	 'Wheat sowing in SWI Method'	10000000000091	 'SWI'	Seed Sowing				Wheat (SWI)
10000000019556	 'Method of Sowing of Wheat in SWI'	10000000000091	 'SWI'	Seed Sowing				Wheat (SWI)
10000000000153	 'Seed Treatment of Pulses with Rhizobium Culture'	10000000000092	 'Seed Treatment of Pulses with Rhizobium Culture '	Seed Treatment			Biological	Pulses
10000000000154	 'Success Story on Tomato Cultivation'	10000000000093	 'Tomato Farming'	Farming				Tomato
10000000019342	 'Tomato nursery bed preparation'	10000000000093	 'Tomato Farming'	Nursery Bed Preparation and Seed Sowing				Tomato
10000000000145	 'Paddy Seed Treatment'	10000000000094	 'KK - Paddy Seed Treatment'	Seed Treatment				Paddy
10000000000256	 'salt water treatment of paddy seedling_golmunda_ho_July'2009'	10000000000094	 'KK - Paddy Seed Treatment'	Seedling Treatment				Paddy
10000000000370	 'Dhan beej Upchar'	10000000000094	 'KK - Paddy Seed Treatment'	Seed Treatment				Paddy
10000000000386	 'paddy seed treatment_mundari_jibilong'	10000000000094	 'KK - Paddy Seed Treatment'	Seed Treatment				Paddy
10000000000063	 'Paddy seed treatment'	10000000000094	 'KK - Paddy Seed Treatment'	Seed Treatment				Paddy
10000000000278	 'Paddy seed treatment with Bavistin'	10000000000094	 'KK - Paddy Seed Treatment'	Seed Treatment			Chemical	Paddy
10000000000277	 'Salt water treatment of paddy seed'	10000000000094	 'KK - Paddy Seed Treatment'	Seed Treatment				Paddy
10000000000323	 'Brine Solution test in Paddy'	10000000000094	 'KK - Paddy Seed Treatment'	Seed Testing				Paddy
10000000000155	 'Shahtut Ki Kheti'	10000000000095	 'Mulberry Farming'	Farming				Mulberry
10000000000157	 'Silk Worm Rearing (Resham Keet Palan)'	10000000000096	 'Rearing of Mulberry Silk Worm '	Sericulture	Rearing			Mulberry Silk
10000000000158	 'Shahtut Me Tamatar Ki Antah Kheti'	10000000000097	 'Intercropping in Mulberry Field'	Intercropping				Mulberry
10000000000159	 'Complete Information on Gobar Gas'	10000000000098	 'Gobar Gas'	Alternate Source of Energy	Gobar Gas			
10000000000160	 'Information on use of organic fertilizer in paddy cultivation'	10000000000099	 'Use of Bio Fertilizer in Rice'	Nutrient Management	Fertilizer Application		Organic	Paddy
10000000000161	 'Leai Vidhi Se Dhan Ki Bovai Ki Jaankari'	10000000000100	 'Rice Transplantation Through Laei Method'	Transplantation				Paddy
10000000000162	 'Training SPs on SWI'	10000000000101	 'Training SPs on SWI'	Training				SWI
10000000000156	 'Dhalan Wali Jamin Par Dalhani Fasal Ki Kheti Par Jaankari'	10000000000102	 'Growing pulses on slopes	Farming				Pulses
10000000000164	 'SRI Widhi Se Gehun Ki Kheti Ke Liye Khet Ki Taiyaari Tatha Buay'	10000000000103	 'Land Preparation ans Sowing of Seed in SWI'	Land Preparation and Seed Sowing				Wheat (SWI)
10000000000166	 'DG-Concept Sharing'	10000000000104	 'DG Concept Sharing'	Concept				digitalGREEN
10000000000167	 'Wheat Seed Treatment in Traditional Method '	10000000000105	 'Wheat Seed Treatment in Traditional Method '	Seed Treatment			Indigenous	Wheat
34000001566	 'Wheat treatment_Urmi'	10000000000105	 'Wheat Seed Treatment in Traditional Method '	Seed Treatment				Wheat
10000000000202	 'Kuaein ki Patthar se Judaai ka Karya'	10000000000106	 'Well Construction'	Construction				Well
10000000000174	 'Kuan Ki Khudai Karya'	10000000000107	 'Well Digging'	Construction	Digging			Well
10000000000175	 'Unnati - Samuhik Beej Vitaran'	10000000000108	 'Samuhik Unnati - Seed Distribution'	Group Activity	Seed Distribution			
10000000000179	 'Aalu Ki Buai'	10000000000109	 'Hoeing in Potato Cultivation'	Seed Sowing				Potato
10000000000176	 'Aalu Ki Gudai'	10000000000109	 'Hoeing in Potato Cultivation'	Interculture	Hoeing			Potato
10000000000180	 'Total Utilization of Cultivable Land'	10000000000110	 'Total Utilization of Cultivable Land'	Land Utilization				
10000000000423	 'Banana Cultivation in Land Bonding'	10000000000110	 'Total Utilization of Cultivable Land'	Land Utilization				Banana
10000000000428	 'Papaya Cultivation'	10000000000110	 'Total Utilization of Cultivable Land'	Farming				Papaya
10000000000181	 'Phulgobhi -Khet Ki Taiyari our Rupai'	10000000000111	 'Transplantation of Cauliflower'	Transplantation				Cauliflower (Phool Gobhi)
10000000000203	 'Fiber Sheet Upyogita'	10000000000112	 'Fiber Sheet Utility'	Construction	Utilization			Fiber Sheet
10000000019334	 'Kapash ki chunai ka surkshit tarika avam vske fayade'	10000000000112	 'Fiber Sheet Utility'	Harvesting		Precautions		Cotton
10000000000182	 'Pyaj Ki Ropai'	10000000000113	 'Onion Transplantation'	Transplantation				Onion
10000000019575	 'Onion Transplanting'	10000000000113	 'Onion Transplantation'	Transplantation				Onion
10000000000194	 'Matka Khad'	10000000000114	 'ITK - Matka Khad'	Nutrient Management	Liquid Compost Preparation			
10000000000201	 'ITK Spraying of Matka Khad'	10000000000115	 'ITK - Spraying of Matka Khad'	Nutrient Management	Liquid Compost Application			
10000000000183	 'Sri Vidhi Kheti Ke Lea Gehu Beej Upchar'	10000000000116	 'Seed Treatment in SWI'	Seed Treatment				Wheat (SWI)
10000000000163	 'SRI Widhi Kheti Ke Liye Gehun Ka Beej Upchar'	10000000000116	 'Seed Treatment in SWI'	Seed Treatment				Wheat (SWI)
10000000000184	 'Sri Vidhi Se Gehu Ki Bovai'	10000000000117	 'Wheat Seed Sowing in SWI'	Seed Sowing				Wheat (SWI)
34000001569	 'Wheat sowing_Urmi'	10000000000117	 'Wheat Seed Sowing in SWI'	Seed Sowing				Wheat
10000000019526	 'Gehun Ki Singal Boni me Kissan Ka Anubhav'	10000000000117	 'Wheat Seed Sowing in SWI'	Seed Sowing	Line Sowing	Experience		Wheat
10000000000185	 'Bel Vali Sabagiyo Ke Lea Khet Ki Taiyari'	10000000000118	 'Cucurbetace Land Preparation'	Land Preparation				Cucurbits
10000000000186	 'Bel Vali Sabagiyo Ke Ropai'	10000000000119	 'Cucurbetace Transpalanting'	Transplantation				Cucurbits
10000000000415	 'Sowing of Bitter Gourd_ho_lauria_July'2010'	10000000000121	 'Bitter gaurd Seed Sowing '	Seed Sowing				Bitter Gourd (Karela)
10000000000189	 'Samiti Me Judane se Mery Jeevan Me Badalav'	10000000000122	 'SHG - Success story'	Group Activity		Benefits		SHG
10000000019346	 'SHG Meeting_Jilinga'	10000000000122	 'SHG - Success story'	Group Activity	Group Meeting			SHG
10000000000331	 'SHG - Computer Accounting System'	10000000000123	 'SHG - Computer Accounting System'	Micro Finance	Accounting System			SHG
10000000000339	 'Usability of reports of computer munshi system'	10000000000123	 'SHG - Computer Accounting System'	Micro Finance	Accounting System			SHG
10000000000298	 'formaline Ghol Banana'	10000000000124	 'Preparation of Disinfection Solution'	Disinfectant	Preparation			
10000000000299	 'f#Formaline Ghol Ka Chhidkaon'	10000000000125	 'Spraying of Disinfection solution'	Disinfectant	Application			
10000000000190	 'Chana ko T aakar ki khunti gad kar kidon se bachana'	10000000000128	 'T- Gurad'	Plant Protection	Pest and Disease Management		Biological	Gram
10000000019340	 'Use of T-Guard in Gram Field for Caterpillar Control'	10000000000128	 'T- Gurad'	Plant Protection	Pest and Disease Management		Biological	Gram
10000000019349	 'Benefits of T-shape Bird Purcher in Gram Field'	10000000000128	 'T- Gurad'	Plant Protection	Pest and Disease Management		Biological	Gram
10000000000122	 'Tomato pest control'	10000000000130	 'Application of pesticide & fungicide in tomato'	Plant Protection	Pest and Disease Management		Chemical	Tomato
10000000019365	 'Sowing of Onian seed in Seedbed'	10000000000131	 'Onion Sowing'	Seed Sowing				Onion
34000002147	 'Onion Nursery Bed And Sowing'	10000000000131	 'Onion Sowing'	Nursery Bed Preparation and Seed Sowing				Onion
10000000000191	 'Tomato intercultural '	10000000000132	 'Staking and weeding in tomato'	Interculture	Staking and Weeding			Tomato
10000000000192	 'paddy_intercultural '	10000000000133	 'weeding in paddy'	Interculture	Weed Management			Paddy
10000000000193	 'Horticulture '	10000000000134	 'Mango orchid initiation '	Orchard				Mango
10000000000105	 'Home made cattle feed'	10000000000136	 'KK - Low cost home made cattle feed'	Feed and Care				
10000000000405	 'Tomato nursery _mundari_Pakna'	10000000000139	 'Tomato Cultivation'	Farming				Tomato
10000000019424	 'success story of Tomato'	10000000000139	 'Tomato Cultivation'	Farming				Tomato
34000001669	 'Cabbage pest management'	10000000000140	 'Cabbage Cultivation'	Plant Protection	Pest and Disease Management			Cabbage (Patta Gobhi)
10000000019298	 'Palak Sowing_Jibilong'	10000000000141	 'Cultivation of Palak(Spinach)'	Seed Sowing				Spinach
10000000000187	 'Louki Ke Liye Khet Ki Taiyari '	10000000000142	 'Bottlegourd Land Preparation'	Land Preparation				Bottle Gourd (Lauki)
10000000000188	 'Louki Beej Ki Bovai '	10000000000143	 'Bottlegourd Seed Sowing '	Seed Sowing				Bottle Gourd (Lauki)
10000000019570	 'Bitter Gourd seed sowing'	10000000000143	 'Bottlegourd Seed Sowing '	Seed Sowing				Bitter Gourd (Karela)
10000000000204	 'Lac culture( Kusumi) on Semi alatha'	10000000000145	 'Lac culture( Kusumi) on Semi alatha'	Lac Culture				
10000000019324	 'Use of lick salt'	10000000000145	 'Lac culture( Kusumi) on Semi alatha'	Feed and Care	Supplements			
34000002957	 'Prunning of Ber Tree'	10000000000145	 'Lac culture( Kusumi) on Semi alatha'	Interculture	Pruning			Ber
10000000000205	 'SHG Meeting'	10000000000146	 'SHG Meeting_Bisrampur	Group Activity	Group Meeting			SHG
10000000000206	 'Vermi compost '	10000000000147	 'Vermi compost _Kamra	Nutrient Management	Compost Preparation			Vermicompost
10000000019317	 'Vermicompost'	10000000000147	 'Vermi compost _Kamra	Nutrient Management	Compost Preparation			Vermicompost
10000000000207	 'Goat rearing '	10000000000148	 'Goat rearing	Gotary	Rearing			
10000000000091	 'Integrated farming system'	10000000000149	 'Integrated farming'	Farming	Integrated Farming			
10000000000210	 'Comparision between sri and traditional method of paddy cultivation_ho_raja pharam_Nov'2009'	10000000000150	 'Comparision between SRI and traditiona method of Paddy cultivation'	Post Harvest Management	Yield Comparison			Paddy (SRI)
10000000000211	 'Comparision of no. of panicle in paddy between SRI and Traditional method of cultivation_ho_golmunda_Nov'2009'	10000000000150	 'Comparision between SRI and traditiona method of Paddy cultivation'	Post Harvest Management	Yield Comparison			Paddy (SRI)
10000000000213	 'Earthing up and fertilizer application in Barbati'	10000000000151	 'Intercultural in Barbatti'	Interculture	Earthing-up and Fertilizer Application			Cow Pea
10000000000208	 'Chane Ko Hansiya Se Katai Karna'	10000000000152	 'Harvesting of Gram by Sickle'	Harvesting		Precautions		Gram
10000000000222	 'Concept Video_Karanjia_Oriya'	10000000000153	 'DG Process'	Concept				digitalGREEN
10000000019260	 'first fertilizer application in lady'sfinger'	10000000000154	 'Bhindi Earthing Up'	Nutrient Management	Fertilizer Application			Lady's Finger
10000000000228	 'Cultivation of Pointed Gourd_ho_lonzo_Oct'2010'	10000000000155	 'Cultivation  of Pointed Gourd'	Farming				Pointed Gourd
10000000019581	 'Chilly Nursery Bed Preparation'	10000000000156	 'Chilli Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Chilli (Mirch)
10000000000230	 'Weeder Application in SRI Paddy'	10000000000159	 'Weeder application in SRI paddy'	Interculture	Weed Management		Mechanical	Paddy (SRI)
10000000000244	 'Weeder Application in SRI Paddy_Karanjia_Oriya'	10000000000159	 'Weeder application in SRI paddy'	Interculture	Weed Management		Mechanical	Paddy (SRI)
10000000000440	 'Cono Weeder operation in SRI'	10000000000159	 'Weeder application in SRI paddy'	Interculture	Weed Management		Mechanical	Paddy
10000000000231	 'Maize Line Sowing_Karanjia_Ho'	10000000000160	 'Maize Line Sowing'	Seed Sowing				Maize
10000000000472	 'Sukhe me Makke ki Buwai ka Fayada'	10000000000160	 'Maize Line Sowing'	Seed Sowing				Maize
10000000019296	 'Radish sowing in bed'	10000000000161	 'Radish Nursery Bed'	Seed Sowing				Radish
10000000000438	 'Weeding and top dressing in Pumpkin'	10000000000162	 'Pumpkin Earthing Up'	Interculture	Weed Management			Pumpkin
10000000019325	 'Nakti Chana Fasala'	10000000000163	 'Gram Sowing'	Farming				Gram
10000000019358	 'Motor Chana Lagaiba Pranali'	10000000000163	 'Gram Sowing'	Seed Sowing				Kabuli (Bold) Gram
10000000019382	 'Sowing of gram'	10000000000163	 'Gram Sowing'	Seed Sowing				Gram
10000000019412	 'management of Doller gram'	10000000000163	 'Gram Sowing'	Improved Farming Technique				Kabuli (Bold) Gram
10000000019521	 'Chane ka Beej Nasl Chayan - Deshi Kante Wala'	10000000000163	 'Gram Sowing'	Seed Selection				Gram
10000000000237	 'Brinjal Nursery Bed_Karanjia_Oriya'	10000000000164	 'Brinjal Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Brinjal
10000000000408	 'SRI paddy nursery_Mundari_Jibilong'	10000000000165	 'SRI Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Paddy (SRI)
7000001303	 'SRI Nursery Bed Preperation'	10000000000165	 'SRI Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Paddy (SRI)
10000000000238	 'SRI Nursery Bed'	10000000000165	 'SRI Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Paddy (SRI)
10000000000240	 'Fertilizer Application in Paddy_Karanjia_Ho'	10000000000166	 'Fertilizer application in Paddy'	Nutrient Management	Fertilizer Application			Paddy
10000000000362	 'Fertilizer application in Paddy field after 45 days of transplantation_ho_lonzo_sept'09'	10000000000166	 'Fertilizer application in Paddy'	Nutrient Management	Fertilizer Application			Paddy
10000000000241	 'Chilli Earthing Up_Karanjia_Ho'	10000000000167	 'Chilli Earthing Up'	Interculture	Earthing-up			Chilli (Mirch)
10000000019214	 'Earthening of Chilli Plant'	10000000000167	 'Chilli Earthing Up'	Interculture	Earthing-up			Chilli (Mirch)
10000000000243	 'Maize Earthing Up_Karanjia_Santhali'	10000000000169	 'Maize Earthing Up'	Interculture	Earthing-up			Maize
10000000000432	 'Maize earthing up_oriya'	10000000000169	 'Maize Earthing Up'	Interculture	Earthing-up			Maize
10000000000246	 'SRI Marker Use_Karanjia_Santhali'	10000000000171	 'SRI Marker Use'	Transplantation	Marking			Paddy (SRI)
10000000000250	 'Potato Sowing_Karanjia_Oriya'	10000000000173	 'Potato Sowing'	Seed Sowing				Potato
10000000019102	 'Potato transplanting_Oriya_Lendrimaliguda_August 2010'	10000000000173	 'Potato Sowing'	Transplantation				Potato
10000000019273	 'Potato Sowing_Sadri_Diyakel'	10000000000173	 'Potato Sowing'	Seed Sowing				Potato
10000000019487	 'Field preparation for Potato '	10000000000173	 'Potato Sowing'	Land Preparation				Potato
10000000019488	 'Improved method of Potato'	10000000000173	 'Potato Sowing'	Improved Farming Technique				Potato
10000000019364	 'Selection of Potato Seed '	10000000000173	 'Potato Sowing'	Seed Selection				Potato
10000000000251	 'Potato Earthing Up_Karanjia_Oriya'	10000000000174	 'Potato Earthing Up'	Interculture	Earthing-up			Potato
10000000019377	 'Earthing up in Potato crop.'	10000000000174	 'Potato Earthing Up'	Interculture	Earthing-up			Potato
10000000000252	 'Phasal Katai Ke Baad Kharpatwaro Evam Awsheshon Ka Prabandhan _ Bagli'	10000000000176	 'Weed Management and Composting'	Interculture	Weed Management			
10000000000259	 'Computer munshi system_mundari_banabira '	10000000000177	 'Updating weekly accounts into Computer munshi sysytem'	Micro Finance	Accounting System			SHG
10000000000260	 'Bottlegourd sowing_mundari_jibilong '	10000000000178	 'Sowing of bottle gourd'	Seed Sowing				Bottle Gourd (Lauki)
10000000000261	 'Pumpkin sowing_mundari_jibilong'	10000000000179	 'Seed Treatment & sowing of Pumpkin'	Seed Sowing				Pumpkin
10000000000262	 'Maize inter cultural_mundari_jibilong'	10000000000180	 'Application of fertilizer & earthing up in maize'	Interculture				Maize
10000000000263	 'Watermelon sowing_mundari_karoda'	10000000000182	 'Seed Treatment & sowing of Watermelon'	Seed Sowing				Watermelon
10000000000264	 'Cowpea sowing_mundari_raikera'	10000000000183	 'Seed Treatment & sowing of Cowpea'	Seed Sowing				Cow Pea
10000000000265	 'Cucumber sowing'	10000000000184	 'Seed Treatment & sowing of Kakdi'	Seed Sowing				Cucumber
10000000000266	 '5% model_mundari_okra'	10000000000185	 'Constructing Water harvesting Structure. '	Water Conservation				5% Model
10000000000267	 'social awareness '	10000000000186	 'Awareness'	Social		Awareness		
10000000019262	 'Green Festival'	10000000000186	 'Awareness'	Environmental		Awareness		
37000001299	 'Constipation in Children'	10000000000186	 'Awareness'	Health and Hygiene		Awareness		
10000000019476	 'Improved Irrigation Technique'	10000000000186	 'Awareness'	Irrigation Management		Awareness		
10000000019477	 'success story of Besaram plant'	10000000000186	 'Awareness'	Plant Protection	Pest and Disease Management		Biological	Besharam
10000000019486	 'Tambaku aur Chune ka Pesticide ke rupa main prayog'	10000000000186	 'Awareness'	Plant Protection	Pest and Disease Management		Biological	
10000000019492	 'Dhature se Ile Niyntran'	10000000000186	 'Awareness'	Plant Protection	Pest and Disease Management		Biological	Dhatura
10000000019494	 'Application of Chemical Medicine  '	10000000000186	 'Awareness'	Plant Protection	Pest and Disease Management		Chemical	
10000000019495	 'Traditional Pesticide Makeing'	10000000000186	 'Awareness'	Plant Protection	Pesticide Preparation		Indigenous	
10000000019496	 'Grafting Method '	10000000000186	 'Awareness'	Plant Propagation	Grafting			
10000000019498	 'Medicine Preparation  for Mahu'	10000000000186	 'Awareness'	Health and Hygiene	Medicinal Preparation			
10000000019499	 'Improved Method for Masur'	10000000000186	 'Awareness'	Improved Farming Technique				Lentils
10000000019500	 'Improved Method of Matar'	10000000000186	 'Awareness'	Improved Farming Technique				Pea
10000000019501	 'Application of Physol on Matar'	10000000000186	 'Awareness'	Plant Protection	Pest and Disease Management		Chemical	Pea
10000000019502	 'Medicine Preparation with use of mahi '	10000000000186	 'Awareness'	Health and Hygiene	Medicinal Preparation			Butter Milk
10000000019504	 'Improved Method For PataGovi'	10000000000186	 'Awareness'	Improved Farming Technique				Cabbage (Patta Gobhi)
10000000019505	 'Method of Poly bags Preparation  for Amla Plant '	10000000000186	 'Awareness'	Seed Sowing				Amla
10000000019507	 'Improved Method for Rai Cultivation '	10000000000186	 'Awareness'	Improved Farming Technique				Rapeseed
10000000019508	 'Improved Method for Sangar Cultivation '	10000000000186	 'Awareness'	Improved Farming Technique				Sangar
10000000019509	 'Method of Mother Bed for Sagon Plant'	10000000000186	 'Awareness'	Nursery Bed Preparation				Sagwan
10000000019511	 'Improved Method for Sova Cultivation'	10000000000186	 'Awareness'	Improved Farming Technique				Soybean
10000000019512	 '6 Formulas for Improved Cultivation   '	10000000000186	 'Awareness'	Improved Farming Technique				
10000000019513	 'Improved Method of Tuvar Cultivation '	10000000000186	 'Awareness'	Improved Farming Technique				Red Gram
10000000000268	 '100 din ka milega rojgar (NREGA)'	10000000000188	 'NREGA'	Livelihood Activity				NREGA
10000000000270	 'Uthan Pe (NREGA)'	10000000000188	 'NREGA'	Livelihood Activity				NREGA
10000000000332	 'NREGA'	10000000000188	 'NREGA'	Livelihood Activity				NREGA
10000000019576	 'Job Card'	10000000000188	 'NREGA'	Livelihood Activity				NREGA
10000000019582	 'Application for NREGA Work'	10000000000188	 'NREGA'	Livelihood Activity				NREGA
10000000000269	 'Bol Basanto (Women right)'	10000000000189	 'Human Right'	Gender	Empowerment			
10000000000271	 'Pond treatment_karanjia_Oriya'	10000000000190	 'Pond treatment'	Water Conservation	Treatment			Pond
10000000019341	 'Line sowing of Mustard'	10000000000192	 'Mustard Cultivation'	Seed Sowing				Mustard (Rai)
10000000019374	 'Mustard Seed Treatment'	10000000000192	 'Mustard Cultivation'	Seed Treatment				Mustard (Rai)
10000000019375	 'Mustard Line Sowing'	10000000000192	 'Mustard Cultivation'	Seed Sowing				Mustard (Rai)
10000000019369	 'Wheat Line Sowing'	10000000000193	 'Wheat Cultivation'	Seed Sowing				Wheat
10000000019397	 'METHOD OF WEED REMOVAL OF WHEAT'	10000000000193	 'Wheat Cultivation'	Interculture	Weed Management			Wheat
10000000019401	 'METHOD OF WHEAT SOWING'	10000000000193	 'Wheat Cultivation'	Seed Sowing				Wheat
10000000019414	 'Braudcasting method of fertilizer application in wheat'	10000000000193	 'Wheat Cultivation'	Nutrient Management	Fertilizer Application			Wheat
10000000019441	 'Wheat cultivation'	10000000000193	 'Wheat Cultivation'	Farming				Wheat
10000000019479	 'Wheat cultivation'	10000000000193	 'Wheat Cultivation'	Farming				Wheat
10000000019321	 'Garlic Line Sowing'	10000000000194	 'Garlic cultivation'	Seed Sowing				Garlic
10000000019395	 'Garlic Cultivation in Organic Method'	10000000000194	 'Garlic cultivation'	Farming			Organic	Garlic
10000000019444	 'Garlic cultivation'	10000000000194	 'Garlic cultivation'	Farming				Garlic
10000000019307	 'Dusting process in Tassar'	10000000000195	 'Tassar Cultivation'	Sericulture	Disease Protection			Tassar Silk
10000000000272	 'Polyhouse'	10000000000196	 'Polyhouse'	Farming	Controlled Condition			Polyhouse
10000000000275	 'Application of Handi Kath_ho_Jantalbeda'	10000000000197	 'Application of Handi Kath'	Nutrient Management	Liquid Compost Application			
10000000019101	 'Application of Potmanure'	10000000000197	 'Application of Handi Kath'	Nutrient Management	Liquid Compost Application			
10000000019367	 'Jeevamruta'	10000000000200	 'Amrutpani'	Nutrient Management	Liquid Compost Preparation			
10000000000276	 'POP of Tomato cultivation'	10000000000202	 'Toamto Cultivation'	Farming				Tomato
10000000019463	 'Tomato Cultivation '	10000000000202	 'Toamto Cultivation'	Farming				Tomato
10000000019452	 'Cultivation of Gobhi'	10000000000203	 'Vegetable Nursery Bed Preperation'	Farming				Cauliflower (Phool Gobhi)
10000000019457	 'Cultivation of Palak'	10000000000203	 'Vegetable Nursery Bed Preperation'	Farming				Spinach
10000000000281	 'Vegetable Nursery Bed'	10000000000203	 'Vegetable Nursery Bed Preperation'	Nursery Bed Preparation				Vegetables
10000000000282	 'SHG Meeting'	10000000000204	 'KK - SHG Meeting'	Group Activity	Group Meeting			SHG
10000000000242	 'Cabbage Nursery Bed_Karanjia_Santhali'	10000000000205	 'Cabbage Nursery Bed'	Nursery Bed Preparation and Seed Sowing				Cabbage (Patta Gobhi)
10000000000036	 'Cabbage sowing'	10000000000206	 'Cabbage Sowing'	Seed Sowing				Cabbage (Patta Gobhi)
10000000019114	 'Cabbage seeds sowing_Mundari_Jiblong'	10000000000206	 'Cabbage Sowing'	Seed Sowing				Cabbage (Patta Gobhi)
10000000019320	 'Cabbage Sowing'	10000000000206	 'Cabbage Sowing'	Seed Sowing				Cabbage (Patta Gobhi)
10000000000283	 'Tomato Nursery'	10000000000207	 'Preparation of tomato nursery'	Nursery Bed Preparation and Seed Sowing				Tomato
10000000000399	 'Nursery bed preparation for Tomato_ho_Lauria_July'2010'	10000000000207	 'Preparation of tomato nursery'	Nursery Bed Preparation and Seed Sowing				Tomato
10000000000284	 'Paddy seed treatment'	10000000000208	 'seed treatment of paddy'	Seed Treatment				Paddy
